Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,105,16,P:System.Windows.Controls.PrintDialog.PrintQueue,,,,,System.Printing.PrintCapabilities capabilities = printDlg.PrintQueue.GetPrintCapabilities(printDlg.PrintTicket);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,105,16,T:System.Printing.PrintCapabilities,,,,,System.Printing.PrintCapabilities capabilities = printDlg.PrintQueue.GetPrintCapabilities(printDlg.PrintTicket);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,105,16,M:System.Printing.PrintQueue.GetPrintCapabilities(System.Printing.PrintTicket),,,,,System.Printing.PrintCapabilities capabilities = printDlg.PrintQueue.GetPrintCapabilities(printDlg.PrintTicket);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,99,12,M:System.Windows.Controls.PrintDialog.ShowDialog,,,,,Nullable<Boolean> print = printDlg.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,98,12,T:System.Printing.PageMediaSize,,,,,"printDlg.PrintTicket.PageMediaSize = new PageMediaSize(11 * 96, 8 * 96);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,98,12,"M:System.Printing.PageMediaSize.#ctor(System.Double,System.Double)",,,,,"printDlg.PrintTicket.PageMediaSize = new PageMediaSize(11 * 96, 8 * 96);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,98,12,T:System.Printing.PrintTicket,,,,,"printDlg.PrintTicket.PageMediaSize = new PageMediaSize(11 * 96, 8 * 96);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,98,12,P:System.Windows.Controls.PrintDialog.PrintTicket,,,,,"printDlg.PrintTicket.PageMediaSize = new PageMediaSize(11 * 96, 8 * 96);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,98,12,T:System.Printing.PageMediaSize,,,,,"printDlg.PrintTicket.PageMediaSize = new PageMediaSize(11 * 96, 8 * 96);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,98,12,P:System.Printing.PrintTicket.PageMediaSize,,,,,"printDlg.PrintTicket.PageMediaSize = new PageMediaSize(11 * 96, 8 * 96);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,97,12,T:System.Printing.PageMediaType,,,,,printDlg.PrintTicket.PageMediaType = PageMediaType.Continuous;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,97,12,T:System.Printing.PageMediaType,,,,,printDlg.PrintTicket.PageMediaType = PageMediaType.Continuous;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,97,12,F:System.Printing.PageMediaType.Continuous,,,,,printDlg.PrintTicket.PageMediaType = PageMediaType.Continuous;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,97,12,T:System.Printing.PrintTicket,,,,,printDlg.PrintTicket.PageMediaType = PageMediaType.Continuous;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,97,12,P:System.Windows.Controls.PrintDialog.PrintTicket,,,,,printDlg.PrintTicket.PageMediaType = PageMediaType.Continuous;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,97,12,P:System.Printing.PrintTicket.PageMediaType,,,,,printDlg.PrintTicket.PageMediaType = PageMediaType.Continuous;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,96,12,T:System.Printing.PageOrientation,,,,,printDlg.PrintTicket.PageOrientation = PageOrientation.Landscape;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,96,12,T:System.Printing.PageOrientation,,,,,printDlg.PrintTicket.PageOrientation = PageOrientation.Landscape;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,96,12,F:System.Printing.PageOrientation.Landscape,,,,,printDlg.PrintTicket.PageOrientation = PageOrientation.Landscape;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,96,12,T:System.Printing.PrintTicket,,,,,printDlg.PrintTicket.PageOrientation = PageOrientation.Landscape;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,96,12,P:System.Windows.Controls.PrintDialog.PrintTicket,,,,,printDlg.PrintTicket.PageOrientation = PageOrientation.Landscape;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,96,12,P:System.Printing.PrintTicket.PageOrientation,,,,,printDlg.PrintTicket.PageOrientation = PageOrientation.Landscape;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,95,12,T:System.Windows.Controls.PrintDialog,,,,,PrintDialog printDlg = new PrintDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,95,12,M:System.Windows.Controls.PrintDialog.#ctor,,,,,PrintDialog printDlg = new PrintDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,93,12,P:System.Windows.FrameworkElement.ActualHeight,,,,,double originalH = toPrint.ActualHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,92,12,P:System.Windows.FrameworkElement.ActualWidth,,,,,double originalW = toPrint.ActualWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,88,12,T:System.Windows.Controls.ScrollViewer,,,,,StackPanel toPrint = (scrollviewer1.Content as StackPanel);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,88,12,P:System.Windows.Controls.ContentControl.Content,,,,,StackPanel toPrint = (scrollviewer1.Content as StackPanel);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,79,8,T:System.Windows.Controls.SelectionChangedEventArgs,,,,,"private void cboPalette_SelectionChanged(object sender, SelectionChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,81,12,T:System.Windows.Controls.ComboBox,,,,,if (cboPalette.SelectedItem != null)                  LoadData();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,81,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,if (cboPalette.SelectedItem != null)                  LoadData();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,75,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""No data."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,75,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""No data."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,75,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""No data."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,71,16,M:System.Windows.Window.Activate,,,,,this.Activate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,F:System.Windows.MessageBoxImage.Error,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,T:System.Windows.MessageBox,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,68,20,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(ex.ToString(), ""ERRROR"", MessageBoxButton.OK, MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,63,20,P:System.Windows.FrameworkElement.DataContext,,,,,((vmChartsStatistics)ucChartsStatistics1.DataContext).LoadData(this.Signals.ToList());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,62,20,P:System.Windows.FrameworkElement.DataContext,,,,,((vmCharts)ucCharts1.DataContext).LoadData(this.Signals.ToList());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,61,20,P:System.Windows.FrameworkElement.DataContext,,,,,((vmStats)ucStats1.DataContext).LoadData(this.Signals.ToList());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,60,20,P:System.Windows.FrameworkElement.DataContext,,,,,((vmEquityChart)ucEquityChart1.DataContext).LoadData(this.Signals.ToList());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,59,20,P:System.Windows.FrameworkElement.DataContext,,,,,((vmOverview)ucOverview1.DataContext).LoadData(this.Signals.ToList());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,58,20,P:System.Windows.FrameworkElement.DataContext,,,,,((vmStrategyHeader)ucStrategyHeader1.DataContext).LoadData(this.Signals.ToList());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,54,16,P:System.Windows.Window.Title,,,,,"this.Title = ""HFT Analytics"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.csproj,File,AnalyticReports\AnalyticReports.xaml.cs,34,8,T:System.Windows.RoutedEventArgs,,,,,"private void Window_Loaded(object sender, RoutedEventArgs e)"
